Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Merchant_Category,Location,Transaction_Type,Payment_Method,Device_Type,Customer_Age,Account_Age,Previous_Transactions,Failed_Transactions,Transaction_Frequency,International_Transaction,Fraud
TXN00000169,CUST01479,2023-06-27,05:37:15,83.0,Chase ATM,ATM,"New York, NY",Purchase,Bank Transfer,Desktop,57,10,466,6,46,No,0
TXN00000170,CUST01474,2023-04-18,04:24:02,109.13,Chase ATM,ATM,"Chicago, IL",Purchase,Credit Card,Mobile,39,102,421,14,24,No,0
TXN00000171,CUST00540,2023-11-30,01:50:14,80.79,Venmo Transfer,Money Transfer,"Los Angeles, CA",Purchase,Gift Card,POS Terminal,44,128,287,9,43,No,0
TXN00000172,CUST01026,2023-11-18,02:30:36,31.63,Apple Store,Electronics,"San Antonio, TX",Purchase,Credit Card,Mobile,52,179,137,14,29,No,0
TXN00000173,CUST00366,2023-11-14,22:04:43,23.12,Lyft,Transportation,"Las Vegas, NV",Transfer,Debit Card,Tablet,18,149,104,16,31,No,0
TXN00000174,CUST01040,2023-12-23,07:46:36,44.04,CVS Pharmacy,Healthcare,"Houston, TX",Purchase,Credit Card,Desktop,52,136,391,10,28,No,1
TXN00000175,CUST00218,2024-02-05,21:49:55,300.41,Amazon,E-commerce,"Boston, MA",Purchase,Bank Transfer,Mobile,54,92,217,1,9,No,0
TXN00000176,CUST01281,2024-06-13,21:06:15,45.58,Starbucks,Food & Beverage,"Phoenix, AZ",Subscription,Debit Card,POS Terminal,64,113,221,17,45,No,0
TXN00000177,CUST00612,2023-10-08,23:57:46,424.36,Starbucks,Food & Beverage,"Miami, FL",Purchase,Debit Card,Mobile,31,78,330,3,26,No,0
TXN00000178,CUST01309,2023-01-24,02:49:16,428.81,Venmo Transfer,Money Transfer,"Miami, FL",Withdrawal,Credit Card,Mobile,20,85,104,8,49,No,0
TXN00000179,CUST01040,2023-12-10,18:15:53,820.7,Starbucks,Food & Beverage,"Miami, FL",Withdrawal,Bank Transfer,Desktop,18,30,403,16,47,No,0
TXN00000180,CUST01248,2023-04-24,01:53:17,65.45,Amazon,E-commerce,International - UK,Transfer,PayPal,Mobile,22,49,403,16,2,Yes,0
TXN00000181,CUST00408,2023-01-08,17:27:26,83.96,Amazon,E-commerce,"Philadelphia, PA",Transfer,Debit Card,POS Terminal,43,9,126,16,6,No,1
TXN00000182,CUST00314,2024-02-06,20:04:43,84.84,Walmart,Retail,"San Antonio, TX",Purchase,Debit Card,Desktop,72,145,264,15,29,No,0
TXN00000183,CUST00766,2023-02-24,01:05:14,244.34,Venmo Transfer,Money Transfer,"Dallas, TX",Purchase,Bank Transfer,Mobile,31,69,199,19,26,No,1
TXN00000184,CUST00331,2023-03-07,20:22:49,164.43,Uber,Transportation,"Los Angeles, CA",Refund,Credit Card,Desktop,56,58,251,7,28,No,0
TXN00000185,CUST01105,2023-09-20,18:26:12,231.61,Chase ATM,ATM,"San Antonio, TX",Withdrawal,Debit Card,POS Terminal,44,62,14,14,7,No,0
TXN00000186,CUST01087,2023-09-02,12:22:57,110.27,Bank Transfer,Money Transfer,"Houston, TX",Purchase,Credit Card,Desktop,26,52,225,0,34,No,0
TXN00000187,CUST00002,2023-11-08,23:18:53,61.36,Amazon,E-commerce,"Houston, TX",Subscription,Crypto,Mobile,32,40,471,18,45,No,0
TXN00000188,CUST01227,2023-05-08,15:14:02,453.18,Chase ATM,ATM,"Los Angeles, CA",Refund,Credit Card,Desktop,32,166,352,14,10,No,0
TXN00000189,CUST00664,2023-12-04,03:41:37,134.71,Google Play,Subscription,"Atlanta, GA",Subscription,Debit Card,Mobile,43,171,104,8,48,No,0
TXN00000190,CUST01001,2023-02-17,17:51:09,242.02,PayPal,Money Transfer,"Atlanta, GA",Purchase,Debit Card,Desktop,59,63,232,4,41,No,0
TXN00000191,CUST00040,2023-11-02,11:00:52,154.49,PayPal,Money Transfer,"Miami, FL",Purchase,Crypto,Mobile,77,147,492,15,40,No,0
TXN00000192,CUST00230,2023-01-29,19:28:38,73.27,PayPal,Money Transfer,"Boston, MA",Purchase,PayPal,Tablet,30,50,318,12,47,No,0
TXN00000193,CUST00744,2024-05-27,18:34:32,2152.66,Apple Store,Electronics,"Philadelphia, PA",Purchase,Credit Card,Tablet,68,161,487,15,22,No,0
TXN00000194,CUST00630,2024-05-13,05:47:18,531.75,Netflix,Subscription,"Philadelphia, PA",Purchase,Debit Card,Mobile,49,141,218,10,27,No,0
TXN00000195,CUST00491,2023-04-28,05:57:03,63.55,Lyft,Transportation,"Seattle, WA",Transfer,Bank Transfer,Mobile,56,78,276,12,39,No,0
TXN00000196,CUST00119,2024-03-22,06:31:25,1426.65,Uber,Transportation,"Atlanta, GA",Purchase,Gift Card,Tablet,66,97,260,5,22,No,0
TXN00000197,CUST00494,2023-02-14,21:39:11,369.76,Lyft,Transportation,"Los Angeles, CA",Purchase,Credit Card,ATM,69,43,380,19,19,No,1
TXN00000198,CUST01162,2024-05-05,14:01:05,32.73,PayPal,Money Transfer,"San Antonio, TX",Transfer,Debit Card,POS Terminal,78,177,418,16,36,No,0
TXN00000199,CUST00162,2024-05-27,22:01:58,350.16,Chase ATM,ATM,"Atlanta, GA",Purchase,Credit Card,Desktop,49,36,340,4,9,No,0
TXN00000200,CUST00176,2024-02-08,17:22:15,168.42,Bank Transfer,Money Transfer,"Chicago, IL",Withdrawal,Credit Card,POS Terminal,21,122,451,16,19,No,0
TXN00000201,CUST01499,2023-08-18,16:42:10,148.22,CVS Pharmacy,Healthcare,"Philadelphia, PA",Purchase,Crypto,Mobile,47,108,368,0,2,No,0
TXN00000202,CUST00996,2023-11-22,16:25:02,410.63,Google Play,Subscription,"San Diego, CA",Subscription,Debit Card,Desktop,54,10,431,4,28,No,0
TXN00000203,CUST00142,2023-11-09,05:52:32,182.91,Best Buy,Electronics,"San Diego, CA",Purchase,Bank Transfer,POS Terminal,40,95,335,4,39,No,0
TXN00000204,CUST01091,2024-06-12,20:20:56,168.5,Apple Store,Electronics,"San Diego, CA",Withdrawal,Debit Card,Mobile,56,6,478,6,22,No,0
TXN00000205,CUST00258,2024-06-28,07:40:47,23.95,Amazon,E-commerce,"Denver, CO",Purchase,Debit Card,Mobile,62,57,473,15,6,No,0
TXN00000206,CUST00263,2024-03-06,00:02:46,43.52,Home Depot,Home Improvement,"San Antonio, TX",Purchase,Bank Transfer,Tablet,32,129,189,17,47,No,0
TXN00000207,CUST01352,2023-08-25,08:59:32,1332.36,Shell Gas,Gas & Fuel,"Los Angeles, CA",Purchase,Debit Card,Tablet,60,71,371,5,7,No,0
TXN00000208,CUST00974,2023-09-01,15:42:10,265.61,Starbucks,Food & Beverage,"Dallas, TX",Purchase,Bank Transfer,Desktop,46,21,418,1,6,No,0
TXN00000209,CUST01126,2023-09-25,07:33:29,232.6,Netflix,Subscription,International - UK,Transfer,Credit Card,Desktop,53,92,197,12,33,Yes,0
TXN00000210,CUST00339,2023-01-07,03:18:29,138.3,Walmart,Retail,"Philadelphia, PA",Transfer,Credit Card,Tablet,30,127,352,9,14,No,1
TXN00000211,CUST00543,2023-08-06,07:29:27,40.21,Bank Transfer,Money Transfer,"Chicago, IL",Purchase,Credit Card,Desktop,49,80,276,19,1,No,0
TXN00000212,CUST01081,2024-02-14,22:45:03,21.23,Google Play,Subscription,"San Jose, CA",Refund,Debit Card,Desktop,24,56,335,10,25,No,0
TXN00000213,CUST01243,2024-04-19,02:42:01,401.4,Best Buy,Electronics,"San Antonio, TX",Purchase,Crypto,POS Terminal,76,116,494,1,6,No,0
TXN00000214,CUST00867,2023-04-25,01:42:09,894.34,McDonald's,Food & Beverage,"New York, NY",Purchase,Credit Card,Mobile,68,148,38,7,28,No,0
TXN00000215,CUST00434,2024-06-27,22:26:46,273.98,McDonald's,Food & Beverage,"Atlanta, GA",Transfer,Debit Card,POS Terminal,39,25,161,18,18,No,0
TXN00000216,CUST01105,2023-11-10,17:57:05,67.43,Best Buy,Electronics,International - UK,Transfer,Bank Transfer,Mobile,45,156,489,19,27,Yes,1
TXN00000217,CUST01495,2023-12-13,13:34:00,74.38,Home Depot,Home Improvement,"San Jose, CA",Refund,Debit Card,Mobile,19,5,120,16,49,No,0
TXN00000218,CUST01413,2024-05-15,02:46:51,279.15,Google Play,Subscription,International - Canada,Transfer,Debit Card,Mobile,59,120,379,15,2,Yes,0
TXN00000219,CUST00412,2023-06-09,07:58:00,105.65,CVS Pharmacy,Healthcare,"San Antonio, TX",Purchase,Crypto,Desktop,62,21,398,9,40,No,0
TXN00000220,CUST01461,2024-02-27,20:49:22,100.6,PayPal,Money Transfer,"San Diego, CA",Refund,Bank Transfer,Desktop,79,18,261,4,21,No,1
TXN00000221,CUST00639,2024-04-29,22:54:28,63.68,McDonald's,Food & Beverage,"New York, NY",Transfer,Credit Card,Mobile,74,175,449,13,23,No,0
TXN00000222,CUST00818,2024-04-25,03:50:58,54.82,Unknown Merchant,Unknown,"Phoenix, AZ",Transfer,Gift Card,Mobile,70,57,215,18,2,No,1
TXN00000223,CUST01376,2024-05-21,10:51:08,105.17,Apple Store,Electronics,"Seattle, WA",Transfer,Bank Transfer,Desktop,23,93,311,3,16,No,0
TXN00000224,CUST01331,2023-12-10,10:09:29,18.17,Airbnb,Travel,"Seattle, WA",Purchase,Debit Card,ATM,45,19,48,19,4,No,0
TXN00000225,CUST00765,2024-06-25,17:48:04,255.49,Walmart,Retail,"Boston, MA",Purchase,Credit Card,POS Terminal,45,128,91,15,34,No,0
TXN00000226,CUST00898,2023-09-26,03:56:16,12.93,Best Buy,Electronics,"San Diego, CA",Purchase,PayPal,Desktop,61,97,128,14,5,No,0
TXN00000227,CUST01060,2024-05-18,21:42:25,436.34,Target,Retail,"Las Vegas, NV",Purchase,Gift Card,Mobile,61,131,320,8,49,No,0
TXN00000228,CUST00925,2023-11-11,04:31:58,64.51,Bank Transfer,Money Transfer,"Los Angeles, CA",Purchase,Credit Card,Tablet,37,170,27,2,34,No,0
TXN00000229,CUST00248,2023-06-03,05:51:33,105.35,Unknown Merchant,Unknown,"Miami, FL",Purchase,Debit Card,Mobile,47,21,355,8,22,No,0
TXN00000230,CUST00508,2023-08-23,04:57:10,237.38,Walmart,Retail,"Seattle, WA",Refund,Credit Card,POS Terminal,79,40,147,17,46,No,0
TXN00000231,CUST00461,2023-03-07,11:06:37,86.01,PayPal,Money Transfer,"San Antonio, TX",Purchase,Debit Card,Mobile,28,67,431,3,20,No,0
TXN00000232,CUST00132,2023-01-29,17:10:26,50.09,PayPal,Money Transfer,"Miami, FL",Purchase,Credit Card,Mobile,75,153,327,18,39,No,0
TXN00000233,CUST00693,2024-02-22,10:29:11,171.35,McDonald's,Food & Beverage,"Los Angeles, CA",Purchase,Gift Card,Tablet,72,127,64,3,47,No,0
TXN00000234,CUST00044,2023-09-17,19:24:00,1699.33,Best Buy,Electronics,"Chicago, IL",Purchase,PayPal,Mobile,45,55,217,8,13,No,0
TXN00000235,CUST01205,2023-10-30,22:00:23,312.74,PayPal,Money Transfer,"Denver, CO",Purchase,Debit Card,Desktop,42,172,50,0,44,No,0
TXN00000236,CUST01135,2023-04-08,20:54:55,48.93,Shell Gas,Gas & Fuel,"Houston, TX",Transfer,PayPal,Mobile,56,109,426,0,34,No,0
TXN00000237,CUST00472,2024-02-09,06:15:30,79.64,Uber,Transportation,"Chicago, IL",Refund,Gift Card,Desktop,79,98,304,19,44,No,0
TXN00000238,CUST01206,2024-02-25,01:03:37,68.53,Venmo Transfer,Money Transfer,"Denver, CO",Refund,Crypto,Tablet,50,112,408,18,6,No,0
TXN00000239,CUST00452,2023-08-09,12:47:56,35.24,Uber,Transportation,International - UK,Transfer,Credit Card,Mobile,18,115,73,2,29,Yes,0
TXN00000240,CUST00015,2023-06-16,00:18:00,249.59,Uber,Transportation,"San Diego, CA",Transfer,PayPal,Mobile,74,117,459,9,33,No,0
TXN00000241,CUST00146,2023-03-14,02:16:55,82.17,Netflix,Subscription,"New York, NY",Subscription,Gift Card,Mobile,44,87,424,11,1,No,1
TXN00000242,CUST01450,2024-02-02,10:15:00,177.92,Airbnb,Travel,"San Diego, CA",Transfer,Debit Card,Desktop,79,81,198,17,47,No,0
TXN00000243,CUST01293,2024-03-04,14:02:01,5.27,PayPal,Money Transfer,"Atlanta, GA",Purchase,Crypto,ATM,74,66,191,13,48,No,0
TXN00000244,CUST00121,2023-08-31,12:48:24,278.11,CVS Pharmacy,Healthcare,"New York, NY",Purchase,Debit Card,Mobile,69,19,188,9,7,No,0
TXN00000245,CUST00469,2024-02-09,22:24:17,113.28,Walmart,Retail,"Houston, TX",Withdrawal,Credit Card,Desktop,30,135,11,9,22,No,1
TXN00000246,CUST00139,2023-09-22,15:16:25,36.37,Best Buy,Electronics,"Los Angeles, CA",Purchase,Debit Card,Mobile,58,118,238,17,32,No,0
TXN00000247,CUST00065,2024-05-08,18:02:12,24.41,Venmo Transfer,Money Transfer,"Los Angeles, CA",Transfer,PayPal,Mobile,20,42,359,0,14,No,0
TXN00000248,CUST00677,2023-05-05,07:07:33,40.29,Uber,Transportation,"San Jose, CA",Purchase,Debit Card,POS Terminal,56,42,80,14,24,No,0
TXN00000249,CUST00146,2023-01-19,04:36:46,72.72,McDonald's,Food & Beverage,"Houston, TX",Purchase,PayPal,Mobile,23,59,452,7,19,No,0
TXN00000250,CUST01053,2023-01-22,15:55:48,352.99,Amazon,E-commerce,"Houston, TX",Transfer,Debit Card,Mobile,25,20,382,2,27,No,0
TXN00000251,CUST00488,2024-02-24,09:04:26,71.35,Bank Transfer,Money Transfer,"New York, NY",Purchase,Bank Transfer,Mobile,44,73,269,17,23,No,0
TXN00000252,CUST00571,2024-04-05,05:04:03,395.15,Venmo Transfer,Money Transfer,"Miami, FL",Purchase,Debit Card,Mobile,26,17,289,8,45,No,0
TXN00000253,CUST01371,2023-07-20,22:20:04,172.53,PayPal,Money Transfer,"Dallas, TX",Transfer,Credit Card,POS Terminal,79,27,47,15,21,No,0
TXN00000254,CUST00995,2023-07-07,10:53:58,1078.35,Walmart,Retail,"Denver, CO",Transfer,Debit Card,POS Terminal,54,175,316,14,44,No,0
TXN00000255,CUST00439,2023-08-25,01:53:28,66.61,Walmart,Retail,"Chicago, IL",Purchase,Credit Card,Mobile,50,2,208,4,29,No,0
TXN00000256,CUST01105,2023-11-25,08:33:15,199.63,Target,Retail,"Houston, TX",Purchase,Credit Card,Mobile,68,63,34,12,1,No,0
TXN00000257,CUST00271,2024-01-28,11:00:03,543.8,Best Buy,Electronics,"Los Angeles, CA",Refund,Bank Transfer,POS Terminal,59,62,118,19,31,No,0
TXN00000258,CUST01482,2023-03-27,18:47:10,258.89,Venmo Transfer,Money Transfer,"Phoenix, AZ",Purchase,PayPal,Desktop,61,100,64,6,27,No,0
TXN00000259,CUST01170,2023-02-16,13:28:10,99.05,Uber,Transportation,"Philadelphia, PA",Refund,PayPal,Mobile,41,19,314,15,44,No,0
TXN00000260,CUST01181,2023-10-17,16:49:48,67.69,Netflix,Subscription,"Philadelphia, PA",Purchase,Debit Card,Mobile,32,17,241,6,36,No,0
TXN00000261,CUST00969,2023-07-21,18:12:40,11.79,Bank Transfer,Money Transfer,"Chicago, IL",Transfer,Debit Card,Mobile,76,69,497,15,27,No,0
TXN00000262,CUST00498,2024-05-01,23:55:55,91.15,Airbnb,Travel,"San Jose, CA",Purchase,Gift Card,Mobile,71,167,35,12,15,No,0
TXN00000263,CUST00969,2024-01-30,04:28:26,40.17,Amazon,E-commerce,"Los Angeles, CA",Transfer,Debit Card,Desktop,49,117,462,16,25,No,0
TXN00000264,CUST00834,2023-10-03,07:51:43,63.43,Chase ATM,ATM,"Phoenix, AZ",Transfer,Debit Card,Mobile,49,81,251,8,48,No,0
TXN00000265,CUST00390,2023-04-07,04:02:31,237.41,PayPal,Money Transfer,"Dallas, TX",Withdrawal,Credit Card,Mobile,41,39,402,11,15,No,0
TXN00000266,CUST00194,2023-02-07,01:48:18,18.67,Home Depot,Home Improvement,"Denver, CO",Transfer,Credit Card,Desktop,58,36,242,12,40,No,0
TXN00000267,CUST00199,2024-05-20,14:49:08,36.91,Venmo Transfer,Money Transfer,"San Jose, CA",Subscription,PayPal,Mobile,69,168,41,8,19,No,0
TXN00000268,CUST01350,2023-04-07,21:30:17,193.41,PayPal,Money Transfer,"Chicago, IL",Purchase,Debit Card,POS Terminal,66,173,68,4,47,No,0
TXN00000269,CUST00883,2023-12-15,13:03:42,26.63,Home Depot,Home Improvement,"New York, NY",Refund,Credit Card,Desktop,79,132,402,6,11,No,0
TXN00000270,CUST00726,2023-08-20,10:23:51,115.09,Best Buy,Electronics,"Atlanta, GA",Purchase,Credit Card,Desktop,66,153,106,0,41,No,0
TXN00000271,CUST00868,2024-03-20,14:58:01,22.6,Airbnb,Travel,"Chicago, IL",Purchase,Credit Card,Desktop,75,158,38,3,33,No,0
TXN00000272,CUST00842,2023-01-05,01:11:05,228.51,Netflix,Subscription,"Houston, TX",Transfer,Credit Card,Tablet,69,29,68,3,41,No,0
TXN00000273,CUST00957,2023-12-18,23:16:31,267.34,Lyft,Transportation,"San Antonio, TX",Purchase,Credit Card,Mobile,29,51,179,15,23,No,0
TXN00000274,CUST01494,2023-09-21,07:03:02,534.8,Apple Store,Electronics,"San Jose, CA",Purchase,PayPal,POS Terminal,79,152,11,4,12,No,0
TXN00000275,CUST00111,2023-07-03,09:10:23,541.44,Unknown Merchant,Unknown,"Chicago, IL",Purchase,Credit Card,Mobile,56,14,338,3,2,No,1
TXN00000276,CUST01380,2024-03-27,17:41:40,168.85,Google Play,Subscription,"Boston, MA",Purchase,Debit Card,POS Terminal,19,69,430,5,43,No,0
TXN00000277,CUST01339,2024-03-15,07:29:47,14.67,Venmo Transfer,Money Transfer,"Las Vegas, NV",Subscription,Credit Card,Mobile,20,146,203,2,21,No,0
TXN00000278,CUST01324,2024-05-02,14:00:10,3208.59,Bank Transfer,Money Transfer,"Miami, FL",Withdrawal,Credit Card,POS Terminal,66,170,35,7,14,No,0
TXN00000279,CUST00202,2024-05-31,22:12:07,440.93,PayPal,Money Transfer,"Atlanta, GA",Withdrawal,Credit Card,Mobile,54,57,125,16,34,No,0
TXN00000280,CUST00125,2024-02-19,05:13:15,140.49,Lyft,Transportation,"Miami, FL",Purchase,Crypto,Desktop,66,12,62,17,15,No,0
TXN00000281,CUST00825,2024-04-07,13:50:11,893.64,Netflix,Subscription,"Dallas, TX",Transfer,Debit Card,Mobile,73,17,331,17,21,No,0
TXN00000282,CUST01492,2023-07-01,15:03:15,576.63,Shell Gas,Gas & Fuel,"San Diego, CA",Transfer,Debit Card,POS Terminal,34,30,81,11,23,No,0
TXN00000283,CUST00695,2023-09-30,02:45:27,125.39,CVS Pharmacy,Healthcare,"Miami, FL",Subscription,Bank Transfer,Mobile,76,88,496,0,21,No,0
TXN00000284,CUST00224,2023-08-21,09:31:20,297.36,Chase ATM,ATM,"Los Angeles, CA",Purchase,Debit Card,Mobile,66,99,306,11,14,No,0
TXN00000285,CUST00510,2023-08-10,00:07:33,20.91,Amazon,E-commerce,"New York, NY",Transfer,PayPal,Mobile,19,23,495,10,21,No,0
TXN00000286,CUST00393,2024-06-02,00:20:02,152.48,Best Buy,Electronics,"Los Angeles, CA",Refund,Gift Card,Mobile,19,129,298,12,12,No,0
TXN00000287,CUST00390,2024-03-20,21:07:37,26.67,Lyft,Transportation,"Dallas, TX",Purchase,Debit Card,Mobile,45,79,33,2,42,No,0
TXN00000288,CUST01099,2024-06-06,07:04:28,98.02,Amazon,E-commerce,International - Canada,Purchase,Credit Card,Mobile,71,32,239,7,46,Yes,0
TXN00000289,CUST00919,2023-04-19,17:15:27,53.81,Apple Store,Electronics,International - UK,Transfer,Credit Card,POS Terminal,40,9,96,2,47,Yes,0
TXN00000290,CUST00288,2023-10-21,08:11:57,55.62,CVS Pharmacy,Healthcare,"San Jose, CA",Purchase,Crypto,Tablet,54,15,48,16,5,No,0
TXN00000291,CUST00865,2024-02-08,15:17:18,45.84,Shell Gas,Gas & Fuel,"Philadelphia, PA",Refund,Credit Card,ATM,49,156,145,12,2,No,0
TXN00000292,CUST00376,2023-07-12,08:13:11,75.18,Google Play,Subscription,"Denver, CO",Transfer,Debit Card,POS Terminal,50,152,124,9,22,No,0
TXN00000293,CUST00571,2023-03-23,17:34:19,61.18,Amazon,E-commerce,"Phoenix, AZ",Transfer,Credit Card,Mobile,18,163,188,16,6,No,0
TXN00000294,CUST00948,2023-09-12,15:30:37,259.81,Shell Gas,Gas & Fuel,"New York, NY",Refund,PayPal,Mobile,36,27,56,2,44,No,0
TXN00000295,CUST00512,2024-02-06,03:21:35,88.47,Netflix,Subscription,"San Antonio, TX",Transfer,Debit Card,Mobile,79,109,348,12,2,No,1
TXN00000296,CUST00155,2024-03-28,08:08:45,115.04,Target,Retail,"Atlanta, GA",Purchase,Credit Card,Mobile,19,76,108,5,29,No,0
TXN00000297,CUST00908,2023-05-30,13:29:24,172.31,Walmart,Retail,"San Diego, CA",Subscription,Debit Card,Desktop,70,148,4,13,36,No,0
TXN00000298,CUST01128,2023-10-08,14:30:53,171.65,Uber,Transportation,"Atlanta, GA",Transfer,Bank Transfer,Mobile,61,65,472,9,7,No,0
TXN00000299,CUST00201,2023-12-19,20:56:40,33.7,PayPal,Money Transfer,"Los Angeles, CA",Transfer,Debit Card,POS Terminal,43,177,23,19,16,No,0
TXN00000300,CUST00104,2023-03-18,02:37:32,88.48,Lyft,Transportation,"San Jose, CA",Refund,PayPal,Mobile,49,109,220,15,33,No,0
TXN00000301,CUST01336,2023-04-24,19:57:02,161.53,Netflix,Subscription,"Seattle, WA",Purchase,Debit Card,Desktop,23,129,447,17,33,No,0
TXN00000302,CUST01108,2023-11-27,15:28:35,644.55,Lyft,Transportation,"Seattle, WA",Withdrawal,Bank Transfer,Tablet,49,10,314,12,14,No,0
TXN00000303,CUST00031,2023-11-17,01:13:25,36.87,Lyft,Transportation,"San Diego, CA",Transfer,PayPal,Mobile,72,47,293,9,43,No,0
TXN00000304,CUST00192,2023-03-05,15:36:21,29.73,PayPal,Money Transfer,"Boston, MA",Subscription,Debit Card,Desktop,21,123,416,5,12,No,0
TXN00000305,CUST00485,2023-03-13,15:38:19,154.85,Target,Retail,"Los Angeles, CA",Purchase,Bank Transfer,POS Terminal,72,59,9,9,43,No,0
TXN00000306,CUST00341,2023-02-18,07:22:26,85.4,Venmo Transfer,Money Transfer,"Los Angeles, CA",Purchase,Credit Card,Desktop,28,96,164,4,6,No,0
TXN00000307,CUST00833,2023-11-27,00:27:45,101.33,PayPal,Money Transfer,"Dallas, TX",Purchase,Crypto,Mobile,73,103,480,5,12,No,0
TXN00000308,CUST00995,2023-04-12,00:33:21,14.35,Airbnb,Travel,"Philadelphia, PA",Purchase,Debit Card,Mobile,76,124,214,6,31,No,0
TXN00000309,CUST00986,2024-01-05,22:00:02,132.3,Starbucks,Food & Beverage,"Las Vegas, NV",Purchase,Credit Card,POS Terminal,34,86,125,10,12,No,0
TXN00000310,CUST00438,2023-06-16,19:52:17,140.43,Uber,Transportation,"Denver, CO",Purchase,Credit Card,Mobile,55,146,266,15,10,No,0
TXN00000311,CUST00822,2023-12-13,13:06:05,166.69,Home Depot,Home Improvement,"San Antonio, TX",Refund,Credit Card,Desktop,41,112,279,11,40,No,0
TXN00000312,CUST00121,2023-03-02,15:22:49,685.79,Amazon,E-commerce,"Miami, FL",Purchase,Credit Card,Tablet,22,174,87,11,27,No,0
TXN00000313,CUST00338,2023-10-14,20:08:35,48.83,Target,Retail,"San Antonio, TX",Purchase,Credit Card,Mobile,69,160,454,19,7,No,0
TXN00000314,CUST00777,2024-06-09,16:53:05,348.3,Bank Transfer,Money Transfer,"San Diego, CA",Withdrawal,Debit Card,Desktop,51,27,113,4,46,No,0
TXN00000315,CUST00005,2024-02-13,18:06:55,181.52,Apple Store,Electronics,"Denver, CO",Purchase,Bank Transfer,Mobile,23,18,20,15,36,No,0
TXN00000316,CUST00800,2023-11-09,19:52:23,209.84,Unknown Merchant,Unknown,"Phoenix, AZ",Purchase,Credit Card,Mobile,39,167,147,5,33,No,0
TXN00000317,CUST00544,2024-04-01,21:34:41,83.72,Apple Store,Electronics,"Dallas, TX",Purchase,PayPal,Mobile,28,177,244,8,27,No,1
TXN00000318,CUST00932,2024-03-10,03:55:37,303.75,Venmo Transfer,Money Transfer,"Miami, FL",Purchase,Debit Card,POS Terminal,65,82,265,4,8,No,0
TXN00000319,CUST00585,2024-02-08,01:50:09,160.24,Unknown Merchant,Unknown,"San Diego, CA",Withdrawal,Debit Card,Mobile,33,172,216,15,5,No,0
TXN00000320,CUST00867,2023-11-03,15:16:43,130.35,McDonald's,Food & Beverage,"San Antonio, TX",Withdrawal,PayPal,Mobile,50,72,430,17,8,No,1
TXN00000321,CUST01427,2023-07-24,19:36:25,97.3,Venmo Transfer,Money Transfer,"Houston, TX",Purchase,Debit Card,POS Terminal,26,54,483,18,40,No,0
TXN00000322,CUST01497,2024-03-29,20:12:42,92.27,Unknown Merchant,Unknown,"Atlanta, GA",Purchase,Debit Card,POS Terminal,77,162,239,11,21,No,1
TXN00000323,CUST01139,2024-01-23,10:48:53,190.25,Unknown Merchant,Unknown,"Seattle, WA",Refund,Debit Card,POS Terminal,76,71,430,1,24,No,0
TXN00000324,CUST01356,2024-05-09,08:29:44,166.06,CVS Pharmacy,Healthcare,"Atlanta, GA",Subscription,Crypto,POS Terminal,23,164,398,9,7,No,1
TXN00000325,CUST01472,2023-11-25,21:09:42,226.45,Netflix,Subscription,"New York, NY",Withdrawal,Credit Card,Desktop,33,146,427,11,19,No,0
TXN00000326,CUST00997,2023-12-08,19:41:05,593.54,Google Play,Subscription,"Atlanta, GA",Transfer,Debit Card,Desktop,46,38,231,13,31,No,0
TXN00000327,CUST00318,2024-06-19,04:13:25,94.68,Home Depot,Home Improvement,"New York, NY",Purchase,Bank Transfer,POS Terminal,20,137,231,17,36,No,0
TXN00000328,CUST00389,2024-01-16,05:42:24,431.59,Amazon,E-commerce,"Houston, TX",Purchase,Credit Card,ATM,37,179,241,18,27,No,0
TXN00000329,CUST00608,2023-11-20,19:59:45,33.87,McDonald's,Food & Beverage,"New York, NY",Purchase,Gift Card,Desktop,77,35,189,5,29,No,0
TXN00000330,CUST00446,2023-05-07,11:36:33,104.17,Best Buy,Electronics,"Boston, MA",Refund,PayPal,Desktop,76,82,389,4,23,No,0
TXN00000331,CUST00120,2023-04-23,02:48:28,112.12,Walmart,Retail,"Chicago, IL",Purchase,PayPal,Desktop,53,133,228,15,20,No,0
TXN00000332,CUST01187,2024-01-28,20:31:56,25.28,Target,Retail,"Los Angeles, CA",Transfer,Credit Card,POS Terminal,36,142,65,13,6,No,0
TXN00000333,CUST01111,2023-04-09,17:45:45,128.26,Uber,Transportation,"San Jose, CA",Purchase,PayPal,Mobile,43,158,459,12,12,No,1
